ID,DUP,First Name,Last Name,Marital Status,Race,DOB,SSN,Income,Credit Card Number,City,ZIP Code,Telephone Number
32929,0,Wilson,Gaynes,Widowed,White,3/16/1978,510-61-6396,86341.6,1217 0939 8685 0402,Chicago,60106,570-871-8383
32932,1,Joe1,Kingzley,Married,,12/8/1967,,66898.9,2434 3166 8252 7487,Chicago,60613,940-210-0735
32940,1,Thomas,Dearing,Married,Hispanic,11/22/1947,,NA,8480 234 2233 6372,Chicago,60612,
32941,0,Eliza,Hauser,Married,White,12/30/1955,403-93-3686,40609.7,8748 6892 3923 3113,Chicago,60602,443-407-5780
32952,0,Callum,Sedgwick,Married,White,4/16/1994,056-88-5293,192081.6,1284 8808 2810 0158,Chicago,60604,618-453-8145
32969,0,Pace,Baillie,Married,White,1/29/1949,415-45-9259,67907.2,2593 7162 7907 5721,Chicago,60018,845-843-4501
32974,1,Mhary,Roch,,White,1/5/1971,,251517.3,4865 2631 51615 7994,Chicago,60605,661-325-1305
32976,1,gApril,Fitzpatrick,Married,White,6/9/1948,,282560.8,2795 54752 6697 4302,Chicago,60612,
32978,1,Chaning,Ottenz,Widowed,White,11/1/1983,147-64-7726,55936.9,3445 80851 9930 7916,Chicago,60608,
32980,0,Libby,Paterson,Married,White,6/24/1974,549-66-6866,57789.6,6499 1637 2702 4690,Chicago,60608,717-461-4964
32984,1,Isabella,Cli5by,,,11/26/1969,,51817.6,2478 4093 0933 3478,Chicago,60176,407-499-4974
32992,1,Lukss,Clarcke,Married,White,10/8/1984,349-68-6719,34189.1,2462 8669 2361 06057,Chicago,60612,
32993,0,Molly,Brokenshire,Married,Hispanic,3/13/1947,340-57-1669,68108.7,1452 0619 2672 0222,Chicago,60018,630-843-4362
32995,0,Ellie,Campbell,Married,Hispanic,8/25/1968,011-96-0855,84060.8,3172 1155 4621 9279,Chicago,60610,848-428-3907
32997,0,Olivia,Stanfield,Never Married,White,2/3/1977,330-78-2126,27966.4,6482 6825 9114 6353,Chicago,60602,972-455-3282
41017,0,Emiily,Goode,Never Married,White,1/13/1972,496-47-3845,26038.9,1984 1317 9449 8336,New York City,10021,559-158-5379
41018,0,Alex,Covino,Married,Hispanic,4/15/1972,225-46-0311,45131.2,6542 4731 1268 1788,New York City,10001,212-791-0882
41025,0,Talia,Mastrippolito,Married,White,3/28/1996,094-06-4591,61954.2,2180 0123 1426 9694,New York City,10009,720-129-6412
41030,0,Caitlin,White,Married,White,2/8/1958,721-19-6511,55949.7,4397 2841 7164 6321,New York City,10010,973-425-3946
41034,0,Jason,Gulin,Widowed,White,1/14/1966,393-84-3397,72390.4,1768 8266 1432 2184,New York City,10012,904-589-0855
41035,0,George,Stanley,Married,White,6/10/1995,421-65-8709,69551.7,9831 9379 2245 2363,New York City,10003,614-190-3589
41041,1,Gema,Winall,Divorced,Hispanic,10/7/1978,199-39-3748,NA,3261 36749 8845 5197,New York City,10007,947-855-1891
41058,1,Joel,Cocrane,Divorced,,8/8/1954,602-46-5483,NA,8832 6992 1846 5331,New York City,10013,
41062,0,Luke,Coulson,Never Married,White,9/27/1980,127-75-3339,57966.9,0471 4326 9242 5315,New York City,10013,585-822-5485
41064,1,Keira,Felminkham,Never Married,,9/21/1967,334-52-1479,NA,7624 0036 091 1187,New York City,10017,312-902-4796
41076,0,Samuel,Reid,Never Married,White,11/8/1986,514-77-8081,23612.4,8986 7661 7031 5170,New York City,10009,818-525-9772
41078,0,Jaxson,Capurso,Never Married,White,9/10/1991,288-66-2864,42707.4,9759 0944 3245 9860,New York City,10002,609-387-4885
41082,1,Ela,Mccracken,Married,,8/18/1955,,37826.7,6039 2987 55116 2772,New York City,10005,219-586-4193
41083,1,Daniek,Miles,Never Married,White,7/23/1989,,NA,9963 2513 06937 7301,New York City,10012,404-614-4439
41087,0,Alyssa,Kingsley,Married,Black,4/14/1982,350-99-5926,39144.7,0893 4966 0516 5680,New York City,10003,323-474-3773
41088,0,Chloe,Herbert,Married,White,8/28/1974,025-01-3151,101445.6,6006 2675 3144 8354,New York City,10002,559-923-0902
41102,0,Bailey,Gregorovic,Never Married,White,3/24/1955,660-02-4265,16744.7,4502 2036 9665 4403,New York City,10007,843-544-2490
41104,0,Nicholas,La falce,Divorced,White,5/16/1984,478-05-7062,21682.2,1022 6098 9360 7473,New York City,10020,603-825-5158
41105,0,Tegan,Veerhuis,Married,White,5/15/1985,624-04-1675,42430.5,2497 3605 3340 3434,New York City,10005,909-063-6312
41106,0,Jordan,Reid,Married,White,2/10/1994,125-03-1790,25922,0345 5891 2562 8637,New York City,10001,609-906-7158
41107,0,Jack,Bradshaw,Divorced,White,9/24/1955,302-84-1268,103293.6,2889 8332 8376 9307,New York City,10017,770-402-9802
41108,1,Giuseppi,Stephenson,Married,White,3/13/1955,,NA,68188 5547 8482 2221,New York City,10014,901-459-3081
41111,1,Wilzon,Clarke,,,7/24/1988,193-32-3810,NA,9604 2817 7799 7803,New York City,10004,818-379-6078
41114,1,Taylah,Penaiuna,,White,5/28/1961,025-57-3598,NA,5129 166 4852 3591,New York City,10002,912-794-0835
41118,0,Madeline,Lovelock,Married,White,1/23/1968,290-66-8261,38812.5,3975 3534 3058 6613,New York City,10018,352-128-3096
41120,1,Roi,Chor1ey,Never Married,White,12/3/1964,698-86-5227,14894.2,2802 7946 88816 9217,New York City,10009,
41121,0,Tayla,Paterson,Married,White,9/17/1967,482-37-1603,41084,3543 0156 4569 8440,New York City,10018,650-772-4421
41127,0,Andrew,Matthews,Never Married,Black,12/27/1950,248-98-9335,121035.2,1008 0383 5619 1866,New York City,10008,515-075-8623
41131,0,Isabelle,Ryan,Never Married,Black,11/12/1952,633-48-3792,36676.9,0134 2976 9357 6421,New York City,10012,224-894-0240
41140,0,Yana,Jeffries,Married,White,5/6/1970,400-74-8298,35624.6,7411 8510 9907 3066,New York City,10014,502-607-1694
41145,0,Callum,Jackett,Never Married,Hispanic,5/20/1995,063-45-3383,68383.6,0131 3987 0139 0360,New York City,10004,234-617-2047
41147,0,Kyle,Tuttleby,Never Married,Hispanic,3/12/1992,520-60-3500,115706.2,9027 6615 2813 8909,New York City,10009,262-967-2234
41153,1,Jaclen,Braunack,Never Married,,6/22/1965,286-63-7622,82087.9,1269 5314 348 5257,New York City,10007,
41178,1,Jordan,Jessup,,,3/1/1976,,NA,9196 8033 1906 8884,New York City,10001,360-178-4720
41179,0,Emma,Grainger,Married,White,9/2/1992,115-64-8508,60491,0205 7803 5491 1275,New York City,10013,408-986-0233
41181,1,Luk,Bizhop,Married,Black,12/2/1994,642-59-6040,60347.3,2479 6762 87 25 6680,New York City,10007,
41188,0,Jasmine,Brentnall,Widowed,Hispanic,6/27/1972,380-79-2934,229415,0233 7235 8445 7744,New York City,10003,562-803-5261
41190,0,Chloe,Collier,Never Married,White,10/28/1952,111-86-8521,137596,1166 8118 2625 6199,New York City,10017,805-363-6272
41191,1,Charlotte,Ronan,Married,,12/22/1990,,113996.4,0767 27711398 2260,New York City,10001,
41193,0,Kynan,Ryan,Never Married,White,2/27/1960,103-89-9685,118339.7,1081 7472 0781 5808,New York City,10009,636-503-2737
41198,1,Lara,Nkuyen,Married,White,4/19/1987,508-36-6862,NA,8580 9773 8268 030,New York City,10012,203-708-9748
41214,0,Briony,Stronach,Married,Black,4/17/1947,672-99-3565,61754,5128 8667 8855 2347,New York City,10018,616-507-5576
41216,1,Mathew,Wep,Married,,1/25/1971,727-58-6931,253699.2,8329 2997 7126 7295,New York City,10008,
41217,1,Rubie,Hylant,,Black,1/20/1964,,194635.2,4531 9437 0305 1449,New York City,10014,320-967-6141
41225,0,Daniel,Noble,Never Married,White,5/8/1982,340-68-7080,20691.2,6507 0287 2362 2254,New York City,10014,252-009-2296
41235,0,Giaan,Ryan,Married,White,11/25/1967,518-18-9447,79629.7,6396 1487 1718 5069,New York City,10013,678-816-5379
41238,0,Aneka,Millar,Widowed,White,5/16/1997,130-38-7287,15205.5,9578 2454 4485 2292,New York City,10014,517-371-2623
41246,1,Jacolo,Grimwade,Never Married,,3/23/1949,,40069.9,9043 9046 5835 11264,New York City,10002,303-711-1381
41253,1,Lauren,Stders,Never Married,,10/8/1977,,25915.1,82281576 7662 1236,New York City,10014,219-426-5388
41274,0,Molly,Tuit,Divorced,White,9/6/1983,696-92-3591,17551.8,4202 0249 9760 9621,New York City,10002,785-306-5221
41280,0,Amy,Vincent,Married,White,2/2/1961,368-93-4291,73196.5,2977 7215 8089 6148,New York City,10008,909-986-7399
41281,0,Tiana,Haeusler,Never Married,White,8/28/1956,674-54-8778,48937.1,4823 6279 8356 3732,New York City,10012,912-621-5312
41282,1,Couahtney,Kemp,,,6/20/1950,719-46-0003,89434.8,0898 9132 9288 0095,New York City,10010,432-120-7752
41285,0,Luke,Grillett,Never Married,White,8/20/1954,458-81-7732,44989.2,4011 3381 2282 7317,New York City,10012,331-707-5627
41288,0,Rhys,Reid,Married,White,2/4/1973,390-48-0540,71496.6,6085 4510 6276 3889,New York City,10005,410-832-4002
41296,0,Zac,Rankine,Widowed,Black,9/14/1984,605-34-8477,59167.6,4207 4724 7649 2935,New York City,10002,661-776-7920
41305,0,Montana,De bono,Married,Black,8/30/1966,305-94-0820,31763.2,6887 8348 3179 4256,New York City,10020,563-875-3933
41309,1,Joel,Ot6ens,Divorced,,5/29/1995,163-96-8031,NA,5986 1193 8255  6954,New York City,10008,682-304-1453
41312,0,Connor,Goode,Never Married,White,6/7/1988,374-03-1882,232817.1,3691 4900 1402 4064,New York City,10006,503-556-4495
41313,0,Jessica,Stephenson,Never Married,White,12/10/1965,107-11-9866,154594.1,3016 6052 1166 5123,New York City,10010,479-490-9870
41316,0,Joel,Warneke,Never Married,White,11/23/1958,024-31-1650,89087.8,7656 3005 2989 4697,New York City,10005,231-142-5147
41321,1,Harrison,Burforcl,,,1/9/1970,121-26-6951,17543.6,4052 9078 9058 59950,New York City,10018,502-972-9654
41331,1,Kcisten,Vantermolen,Never Married,,7/15/1948,243-86-9262,100801.3,5459 2978 0166 5712,New York City,10007,
41351,1,Ela,Munford,Married,,2/25/1949,236-98-2836,NA,9505 8531 2180 2464,New York City,10013,
41354,0,Diamond,Artis,Widowed,Hispanic,8/20/1949,545-09-8489,91593.1,3693 5128 4768 8707,New York City,10013,208-309-6811
41357,1,Harrison,Lest,Never Married,Black,10/29/1979,,94259.3,3625 2638 557 9776,New York City,10014,
41358,0,Jake,Dehass,Never Married,Black,6/12/1953,713-57-7023,85452.4,6820 8942 1723 7487,New York City,10001,719-391-2327
41365,1,Trend,Stephenson,Married,,3/26/1975,623-88-0102,20378.1,2960 696 1993 0885,New York City,10006,
41370,1,Mitvhell,Spaans,Divorced,White,12/8/1984,276-44-9277,NA,0456 8661 10324 3743,New York City,10001,
41371,0,Joshua,Willes,Divorced,White,9/6/1947,640-51-9610,27487.9,1908 2128 3757 1080,New York City,10018,832-695-4874
41381,0,Eliza,Matthews,Divorced,Asian,9/26/1958,523-49-1004,54380.7,1614 7247 4926 3623,New York City,10005,561-802-3896
41389,0,Max,Rider,Married,White,9/7/1962,034-66-2805,71976.4,2817 6942 9779 9866,New York City,10012,980-047-1215
41403,0,Reeve,Block,Never Married,White,10/4/1983,120-94-6322,152992.9,5368 7693 1834 9219,New York City,10013,803-351-6555
41412,1,Katherine,Cond0,,,12/6/1957,,49362.5,2737 2633 1330 1347,New York City,10007,380-109-2614
41415,1,Marcus,Whide,Married,,5/2/1948,451-53-3143,NA,3268 0641 10598710,New York City,10009,972-766-9754
41417,1,Jordan,Ryan,,,9/21/1992,392-20-0071,NA,3422 0112 425 7698,New York City,10010,720-783-0337
41418,0,Jessica,Hilton,Married,White,2/21/1988,675-02-7921,47619.1,1611 3402 2068 4937,New York City,10008,805-567-9697
41419,0,Kelsye,Portors,Widowed,White,2/4/1965,473-91-4417,61120.2,4207 7908 5363 5209,New York City,10014,864-222-0126
41431,0,Joel,Stanley,Married,White,10/23/1997,335-17-8673,90889.1,6802 8777 0925 3544,New York City,10020,213-676-7579
41433,0,Reegan,Deakin,Married,Asian,8/4/1968,557-54-0657,121620.9,9696 9304 3768 8965,New York City,10011,952-431-1201
41440,0,James,Furness,Never Married,White,11/11/1950,397-85-4943,32046.8,1637 3536 8213 6425,New York City,10001,707-220-3398
41445,0,Ethan,Rider,Divorced,White,10/18/1967,531-38-6230,268138.2,5499 1555 6425 0666,New York City,10021,440-233-5039
41447,1,Michael,Karnp,Married,,6/12/1956,261-37-3698,90703.5,5822 665 5008 1371,New York City,10002,
41455,1,Keahley,Loveland,Married,,9/28/1983,010-79-2611,NA,9757 72269 8765 8768,New York City,10014,
41462,1,Hamish,Leslie,,Hispanic,7/19/1947,205-55-3517,NA,1059 98213 6674 2124,New York City,10020,
41466,1,Lily,Eyles,,,3/17/1997,095-68-4792,23159,3480 42085394 4199,New York City,10018,
41470,0,Alexandra,Ryan,Never Married,White,10/24/1954,066-80-8527,18344.5,9222 8722 6047 5959,New York City,10009,910-086-0128
41482,1,Damin,Reid,Never Married,White,8/26/1995,159-31-6456,NA,8807 3234 4114 13257,New York City,10009,
41490,0,Olivia,Jervis,Never Married,White,6/12/1985,031-06-3434,154252.7,0191 9469 7493 2859,New York City,10014,848-863-1061
41496,1,Jessica,Moodi,Married,,1/13/1992,184-69-5460,NA,7316 7180 2084 7614,New York City,10006,
41501,0,Elizabeth,Verco,Never Married,White,5/28/1963,090-64-2885,339397.9,5350 7558 7793 8800,New York City,10009,843-835-4804
41510,0,Matthew,Burford,Married,White,2/23/1947,271-87-5144,160281.7,1721 5386 1674 8192,New York City,10013,765-630-2172
41529,1,Leo,Hassel,,,2/16/1981,210-21-9661,35064.5,6487 9586 4 105 6976,New York City,10002,631-424-4260
41533,1,Barnaby,Wiser,,Hispanic,3/4/1984,,57616.8,2946 2388 8073  4530,New York City,10003,574-498-1988
41537,0,Lara,Smeaton,Never Married,Hispanic,8/28/1959,397-51-4301,65008.1,0988 8735 8777 6889,New York City,10007,602-713-9986
41538,1,Poryia,Shepherd,,,3/5/1959,023-65-7694,32993.4,11716 9798 7900 4133,New York City,10018,650-675-4719
41540,0,Holly,Cappelluti,Married,White,9/17/1949,163-60-2057,275324.1,4290 0730 4633 4092,New York City,10013,320-373-4527
41546,0,Flynn,Campbell,Married,White,4/25/1952,663-41-1344,80053.4,0395 2163 0448 2514,New York City,10021,515-337-0607
41550,1,Joana,Clarke,Married,,9/19/1994,515-47-7963,NA,2648 2857 1540 0078,New York City,10010,
41559,1,Ryah,Egan,Never Married,,8/4/1984,688-34-8166,NA,89199 2763 8866 9765,New York City,10011,857-037-4977
41578,0,Isabella,Hanna,Married,White,11/1/1981,403-16-0233,162058.8,7527 3762 2840 6847,New York City,10010,616-901-3563
41581,0,Jessica,Henshaw,Married,Hispanic,12/4/1986,197-35-8818,22457.4,9256 0345 9057 2865,New York City,10002,615-863-4824
41585,1,Hugo,Crosswel,Never Married,Hispanic,5/16/1994,,NA,9153 3482 3574 5659,New York City,10012,
41589,1,Caitlin,Mcgregor,,White,7/10/1982,016-58-9332,NA,0201 3254 9912 993,New York City,10021,
41594,1,Hunter,White,Divorced,,3/21/1970,,NA,8262 7953 546 3667,New York City,10021,401-725-2707
41598,1,Katherine,Aberham,Married,,6/22/1982,543-52-8202,NA,17 95 4420 9647 0148,New York City,10019,
41606,0,Joshua,Gladman,Married,White,4/25/1951,350-73-6845,48727.6,6173 9741 3801 0304,New York City,10013,571-116-5830
41607,1,Daniel,Nkuyen,Never Married,,11/7/1995,201-90-3831,178157.7,0953 0468 894 8172,New York City,10009,
41609,1,Joel,Berryman,Married,,4/25/1976,,NA,5398 552 5697 1893,New York City,10004,219-906-7017
41621,0,Sam,Webb,Married,White,11/5/1988,638-92-5435,95372.1,2751 8397 7863 7019,New York City,10009,706-658-1885
41622,0,Joshua,Ploughman,Never Married,White,10/14/1982,094-57-0687,113317.3,0604 7916 5082 4968,New York City,10020,717-314-5334
41623,0,Phoebe,Compton,Never Married,White,12/25/1983,346-73-0548,22893.7,0052 3971 4641 4899,New York City,10017,952-534-8024
41624,0,Mitchell,Gamlin,Married,White,3/8/1972,669-66-2687,154241.6,1990 8931 6903 4380,New York City,10009,351-732-9995
41627,1,Jet,Roemisch,Widowed,White,2/5/1957,419-99-5611,NA,4171 9192 05528 6078,New York City,10003,
41641,1,Jaclc,Jozwa,,,11/1/1969,062-09-9706,33864.7,2013 5863 9586 1511,New York City,10018,
41646,1,Asht0n,Cochrane,Married,,5/19/1964,073-98-2613,152248.6,95447 9388 7308 3527,New York City,10003,
41649,0,Felicity,Stadthagen,Never Married,Black,8/30/1991,728-74-2249,71336.1,4826 8944 9937 4140,New York City,10016,207-790-7530
41652,1,Thomas,Shepherd,,White,7/3/1979,493-99-7066,NA,1463 60005 1165 6390,New York City,10020,
41659,1,Jessika,Kalma,Married,,6/2/1962,005-91-8472,NA,3166 8801 7061 7878,New York City,10007,
41665,0,Oakleigh,Webb,Married,Asian,9/10/1959,178-20-2399,77655.7,4747 5526 0886 2123,New York City,10014,417-336-7824
41672,0,Daniel,Jolly,Married,Black,3/29/1963,293-37-7423,11252.6,1466 0974 3513 6656,New York City,10009,207-158-8580
41675,1,Dylan,Joraslafsky,,,6/30/1978,246-30-3767,NA,0873 1605 88862 4886,New York City,10018,612-306-7661
41681,1,Abbey,Thredkold,,,1/21/1959,561-83-8296,60818.9,7255 8053 634 7949,New York City,10011,818-864-3589
41683,0,Leo,Trowse,Married,White,11/26/1987,187-10-2905,16009.8,5810 2723 3458 8446,New York City,10009,206-273-4488
41688,0,Ethan,Withrington,Never Married,Black,3/17/1969,047-06-1426,50432.7,2033 8996 1505 3877,New York City,10001,423-660-1298
41694,0,Bridget,Wardle,Married,Hispanic,6/2/1959,233-08-9077,81729.7,7536 6232 8808 7389,New York City,10010,657-232-7860
41699,1,Chrisdian,Cowell,,Hispanic,7/10/1965,,59063,1255 5537 76180 3596,New York City,10008,440-026-3605
41703,1,Nicholast,Radik,Never Married,,2/12/1971,173-24-4720,99154.4,8429 28294 4949 9258,New York City,10018,305-908-9483
41712,0,Jessica,Mccarthy,Married,White,11/5/1961,440-62-8821,34232.7,6937 5104 6067 8040,New York City,10004,785-314-8265
41716,1,Emiili,Ekan,Widowed,White,10/6/1964,499-60-7780,147338.3,4110 727 5876 3550,New York City,10005,
41724,0,Jesse,Hoffman,Married,White,12/7/1955,210-46-5953,83848.7,9495 3272 2056 6839,New York City,10001,520-325-4004
41725,1,Darsie,Couzens,Never Married,,4/3/1965,630-94-6068,NA,7296 270 6322 2557,New York City,10003,214-017-6903
41735,1,Rosi,Paterzon,Married,,6/3/1996,051-21-3004,21751.2,9330 8699 8393 6233,New York City,10014,
41749,0,Victoria,Cute,Married,White,8/24/1964,259-46-0980,80406.8,4345 9468 6267 1336,New York City,10003,615-273-5898
41750,1,Lauren,Blacckwell,,White,6/21/1978,622-54-1928,90382.7,9583 3368 14176081,New York City,10001,
41753,0,Jorja,Haack,Never Married,Asian,3/2/1972,325-77-2469,95350.6,4998 8148 8269 9270,New York City,10016,513-886-4675
41761,0,Jayden,Frew,Married,White,7/4/1966,114-93-6646,12618.8,8905 3208 9397 9863,New York City,10017,609-545-6297
41770,0,Maggie,Lamprey,Married,Black,5/28/1994,720-03-0920,137602.7,2367 2317 8175 7509,New York City,10002,812-171-5385
41772,0,Sophie,Wheatley,Married,White,9/8/1959,041-23-1692,66974.4,3548 2420 9251 2529,New York City,10021,878-314-5868
41774,0,Lewis,White,Married,White,11/30/1958,703-84-4211,75277.3,8088 0779 0738 5377,New York City,10014,727-563-7233
41775,1,Adrew,Borgmeyer,Married,Hispanic,10/7/1988,494-31-9419,NA,6224 226 2169 9146,New York City,10004,
41776,0,Jake,Matthews,Never Married,Hispanic,6/18/1962,452-53-9633,13967.9,6192 1584 1055 3399,New York City,10004,252-181-8798
41777,0,Taylah,Stroeh,Never Married,White,6/17/1970,536-52-3167,83310.9,4366 2262 7696 8494,New York City,10009,239-951-3452
41780,0,Brooklyn,Large,Divorced,American Indian-Alaska Native,8/21/1954,056-18-5540,324167.8,7522 0036 0850 5214,New York City,10006,334-296-1194
41783,0,William,Hewson,Never Married,White,5/13/1977,426-67-5327,29712.3,9076 3710 5079 0803,New York City,10011,410-341-6250
41795,0,Hayden,Hirsinger,Married,Asian,8/4/1963,058-80-5511,83935.9,4840 4236 3969 8442,New York City,10009,228-138-6770
41797,1,Lucaj,Priest,Married,,7/11/1981,557-14-4028,43916.1,6479 8404 897 4765,New York City,10004,
41800,1,Caleb,Taubers,,,5/16/1993,420-37-9505,NA,4696 4626 035 8193,New York City,10019,402-695-0884
41814,1,Thokas,Spicer,Never Married,White,9/3/1959,577-51-3966,NA,4226 80076 7558 5323,New York City,10016,
41819,0,Imogen,Grosvenor,Married,Hispanic,8/13/1990,709-72-7477,228515.5,0860 3296 0738 2696,New York City,10008,540-094-9057
41821,0,Imogen,Green,Divorced,White,7/12/1968,019-48-0155,65440.9,6711 6988 9753 4441,New York City,10005,651-828-3589
41823,0,Kate,George,Divorced,Black,2/5/1997,526-80-2362,55943,0514 9444 6076 0622,New York City,10007,706-956-1439
41826,0,Ryan,Mellick,Never Married,White,12/15/1989,469-41-8822,83701.3,4530 6637 2572 6802,New York City,10011,307-166-8717
41831,0,Stephanie,D'emden,Married,White,3/30/1984,018-33-4834,94375,5412 1061 1690 1845,New York City,10003,925-460-2358
41832,0,Ashleigh,Miels,Divorced,White,9/22/1963,090-80-2705,36279.5,4521 2895 7307 7868,New York City,10012,936-542-7678
41835,0,Lily,Hingston,Married,White,4/9/1964,439-23-6013,52753.1,5081 9028 9730 0669,New York City,10006,510-256-0576
41847,0,Morgan,Heron,Divorced,White,9/28/1964,213-38-7056,36234.9,7577 9944 5187 6695,New York City,10018,636-474-8410
41853,1,Jac0b,Whiteley,Never Married,,12/9/1988,,NA,4110 5308 3483 0477,New York City,10017,479-193-2558
41855,1,Alexander,Madigan,Married,,7/27/1994,479-38-4750,NA,2491 26585 1282 3666,New York City,10005,
41857,1,Eron,Nelmes,Widowed,,5/12/1956,565-50-1587,NA,5136 5444 42222 6237,New York City,10005,215-218-4639
41858,1,Chlo,Grin,Married,,12/7/1970,701-97-7655,62637.5,6503 6765 8615 2748,New York City,10011,
41860,0,Jasper,Webb,Never Married,White,3/30/1958,016-98-1743,237515.7,8833 4848 7446 3069,New York City,10006,715-290-8860
41869,1,Holli,C0leman,,,3/22/1961,596-48-2178,82631,3173 4718 1788 6168,New York City,10007,626-050-8097
41877,0,Kristo,Excell,Married,White,1/14/1996,696-72-4093,44825.2,5960 1795 9127 0830,New York City,10011,515-711-7293
41888,1,Abby,Vincent,Never Married,,5/2/1970,376-10-4190,NA,1938 31039 3256 3477,New York City,10021,
41889,1,Mia,Pateahson,,,10/17/1949,350-46-3998,NA,8990 1402 3464 6943,New York City,10013,402-720-1883
41892,0,Kiara,Lodge,Married,Hispanic,3/14/1984,387-33-5165,55771.2,5054 2212 4302 9978,New York City,10012,732-606-7250
41894,1,Baily,White,,Black,5/10/1968,258-50-7566,NA,6519 1 783 3974 0022,New York City,10017,937-343-7325
41897,0,Mitchell,Hanna,Divorced,White,3/23/1968,357-47-7380,25285.4,9335 2689 3469 4108,New York City,10006,510-626-8964
41910,0,Sophie,Matthews,Married,White,5/19/1991,351-09-4677,96981.2,7775 2017 7228 4967,New York City,10021,269-255-4338
41911,0,Cooper,Koschelew,Married,Asian,12/25/1964,200-37-9195,39240.6,4526 2093 2576 5588,New York City,10010,252-945-3970
41914,0,Robin,Paterson,Married,White,8/16/1982,568-31-6107,79026.1,6154 4587 1421 6647,New York City,10008,865-782-7737
41919,1,Shqe,Roche,,White,5/29/1961,642-20-7192,NA,1618 3660 318 9455,New York City,10001,929-589-1315
41921,0,Jackson,Broullet,Married,White,9/29/1987,573-56-8114,37719,0726 6574 4247 0744,New York City,10017,440-921-4457
41933,0,Jacob,Lindschau,Divorced,White,3/13/1991,417-62-6854,32014,1195 1933 9940 4671,New York City,10017,912-462-5007
41937,0,Braedon,Burford,Never Married,White,8/11/1949,018-21-5133,65878.7,1507 5034 4704 7947,New York City,10017,219-760-6352
41943,0,Jacinta,Feneley,Never Married,Hispanic,8/13/1950,266-68-5973,51246.8,9981 4633 2042 0872,New York City,10006,209-194-1473
41945,0,Mikayla,Webb,Never Married,White,3/14/1947,116-84-1264,24300.6,6891 0469 5910 3293,New York City,10018,434-576-3715
41947,0,Isabella,Miles,Married,White,7/17/1997,143-59-9829,41005.3,4478 7776 8810 8817,New York City,10018,269-396-6125
41952,1,Talissa,Roccatti,Married,,12/6/1967,392-92-0929,NA,6156 72787 2384 5895,New York City,10021,
41956,0,Lachlan,Scougall,Widowed,Hispanic,5/9/1955,154-20-1316,70039.8,4954 6650 6416 5253,New York City,10014,660-305-5013
41957,0,Sebastian,White,Divorced,Others,3/4/1962,246-19-7654,71945.7,0939 8447 9996 1548,New York City,10017,276-910-0612
41964,0,Sam,Donegan,Never Married,White,3/15/1983,498-48-8126,86275.9,0359 0696 2902 0155,New York City,10021,551-466-0783
41975,1,Michaela,Twigg-payterson,Married,,12/28/1969,088-37-1948,NA,5552 934 4984 1386,New York City,10004,661-169-8569
41976,0,Georgia,Clarke,Widowed,White,7/13/1997,725-93-3597,107872.7,8932 6409 4454 5309,New York City,10018,973-692-8600
41980,1,Jy,Yelds,,White,9/5/1986,,NA,5010 7742 7194 4461,New York City,10002,678-353-5757
41992,0,Samuel,Musolino,Married,Hispanic,9/13/1985,629-22-8412,98149.6,8515 6782 8610 4678,New York City,10013,641-580-8778
41995,1,Kane,Zimmeahmann,Never Married,,7/25/1949,,43154.9,0622 6248 3158 31541,New York City,10010,534-379-1896
41997,0,Luke,Coulson,Married,White,11/3/1981,211-97-4785,80807.8,3463 6464 1715 6081,New York City,10013,614-451-1777
42005,0,Jacinta,Walpole,Never Married,White,9/16/1990,445-76-6594,69188.4,9484 6501 6869 5193,New York City,10013,954-606-5005
42007,0,Benjamin,Zoanetti,Married,Hispanic,3/23/1958,071-02-4849,97224.7,8261 2734 6252 5991,New York City,10006,614-861-5428
42017,1,Lili,Penaluna,Divorced,,6/17/1993,641-44-7773,84007,7217 7793 299 2392,New York City,10020,
42021,1,Ned,Whitesman,Married,,6/7/1980,,34865.6,3605 5129 9631 41126,New York City,10002,
42024,0,Liam,Miles,Married,White,5/15/1990,612-98-6348,44631,5595 8555 8147 9648,New York City,10004,406-396-6865
42028,1,Hannah,Tomst,,White,8/18/1977,,98119.8,8577 2454 23275 0659,New York City,10001,407-004-9978
42041,1,Lily,Felminkham,Never Married,White,1/1/1976,,NA,6553 3544 8431 8310,New York City,10014,
42047,1,Kylee,Trekloan,Married,White,2/6/1985,253-16-3190,NA,4273 3627 92858 1280,New York City,10013,
42048,0,Katelin,Zaluski,Married,White,10/1/1969,724-48-2224,50908.3,2388 8276 9085 3423,New York City,10003,626-953-9127
42054,0,Liana,David,Married,Hispanic,8/25/1960,361-26-6185,61500.8,5324 7096 5404 0173,New York City,10009,224-498-0243
42058,0,Charlotte,Clarke,Married,White,9/27/1993,092-87-0648,92307.1,4787 0982 3237 5777,New York City,10001,848-046-7613
42059,0,Nikki,Reid,Married,Asian,2/4/1976,208-83-2304,34189.4,3109 8036 0030 7633,New York City,10001,571-834-6162
42064,0,Thomas,Ruffy,Never Married,Hispanic,3/3/1957,429-88-0510,21227.5,1111 3888 8792 5163,New York City,10003,775-973-5541
42067,0,Brielle,Musolino,Married,Hispanic,6/20/1954,171-40-4820,58427.7,3874 9412 9957 8526,New York City,10009,331-610-5541
42068,1,Mitchell,Emott,Widowed,,12/15/1947,,36265.2,7233 1882 3643 7159,New York City,10006,
