ID,DUP,First Name,Last Name,Marital Status,Race,DOB,SSN,Income,Credit Card Number,City,ZIP Code,Telephone Number
42905,0,Mikhayla,Nelmes,Never Married,White,1/19/1980,499-77-5930,30831,0619 6010 8123 9884,New York City,10019,307-983-8481
42906,0,Aiden,Sheldon,Never Married,Hispanic,9/16/1947,446-15-8436,107873.7,1802 2254 1187 3692,New York City,10013,336-032-0923
42907,0,Abby,Brayton,Married,White,5/13/1969,585-28-5280,151096.2,6096 1556 3991 6427,New York City,10004,765-510-1065
42909,0,Gabriella,Chandler,Never Married,White,9/24/1990,004-90-1167,131493.6,8709 0975 7693 8042,New York City,10001,817-023-8597
42910,0,Benjamin,Flannery,Married,White,11/21/1953,636-17-7862,145252.5,8335 9666 8093 6970,New York City,10017,515-622-1723
42911,0,Emma,White,Never Married,White,9/12/1971,431-38-5344,236325,3669 7827 4048 1816,New York City,10018,531-433-0609
42912,0,Wilson,Legzdins,Married,White,2/12/1983,490-87-5527,247496.4,8762 7331 8544 3331,New York City,10004,615-470-1419
42913,0,Matthew,Dixon,Never Married,White,3/19/1982,257-60-8545,69513.7,8804 9816 5193 7054,New York City,10014,701-435-8397
42914,0,Cameron,Aspinall,Married,Black,7/29/1991,458-29-0608,119113,3327 5128 9523 2153,New York City,10018,208-598-2164
42915,0,Emiily,Clarke,Never Married,Hispanic,3/14/1976,615-36-1267,23946.5,6593 1028 9452 8930,New York City,10013,458-814-9229
42916,0,Alexander,Crouch,Married,White,3/8/1976,698-04-5541,60312.4,3266 8337 7303 4095,New York City,10019,813-980-4430
42917,0,Alessandra,Sette,Married,White,10/26/1951,411-21-1214,90381.3,4129 8566 9851 0503,New York City,10008,979-175-5100
42918,0,Matthew,Beams,Divorced,White,12/6/1986,409-60-3902,85275.9,0509 2026 4399 7262,New York City,10010,251-146-6993
42919,0,Teileah,Richmond,Married,White,9/12/1950,008-51-4071,98536.5,0492 4178 1199 5292,New York City,10001,803-367-8096
42920,0,Jaxin,Clarke,Never Married,White,7/13/1982,157-39-9896,47425.3,9805 5005 1215 0287,New York City,10006,276-230-3839
42921,0,Matthew,Edson,Never Married,White,2/3/1954,662-76-2703,39106.7,8071 4969 3820 1557,New York City,10018,214-916-0971
42922,0,Schkirra,Halley,Never Married,White,7/13/1971,631-29-0275,62159.7,1131 6789 8620 1400,New York City,10002,206-363-4739
42923,0,Solomon,White,Married,White,11/6/1947,132-55-7732,120961.6,7560 3971 0421 8560,New York City,10008,878-478-3928
42924,0,Isabella,Pettman-south,Married,Black,6/19/1963,342-33-9495,92229.3,4509 1623 3904 6088,New York City,10009,334-185-7382
42925,0,Michael,Spicer,Widowed,Black,6/28/1989,291-29-1946,91361.6,6422 4568 1348 7911,New York City,10013,610-500-6441
42926,0,Lachlan,Green,Never Married,Asian,7/7/1952,662-30-6864,206357.8,5545 8738 8404 7840,New York City,10012,785-623-2364
42927,0,Ryan,Reid,Divorced,Asian,12/22/1951,670-88-2595,151757.9,7609 6803 1086 7180,New York City,10010,667-957-2326
42928,0,Xavier,Redmond,Never Married,Hispanic,4/4/1970,332-89-4950,79277,2524 9980 0452 4733,New York City,10006,646-185-4406
42929,0,Wilson,Gaynes,Widowed,White,3/16/1978,510-61-6396,86341.6,1217 0939 8685 0402,New York City,10014,570-871-8383
42930,0,Jessica,Wallin,Married,Black,11/15/1983,228-41-6933,30798,2463 7996 6705 1962,New York City,10013,386-862-4886
42931,0,Riley,Shepherd,Never Married,White,5/21/1952,171-97-0514,60354.1,4240 3246 9858 2808,New York City,10003,865-941-0964
42932,0,Joel,Kingsley,Married,Hispanic,12/8/1967,245-82-6244,66898.9,2434 3166 8252 7487,New York City,10014,940-210-0735
42933,0,Alicia,Agius,Never Married,Black,9/9/1964,040-78-8450,40125.7,8340 1110 3972 7671,New York City,10019,667-234-8069
42934,0,Hannah,Weller,Married,White,8/5/1956,697-50-8374,39546.2,6719 4165 4376 7175,New York City,10009,256-942-7470
42935,0,Kaitlin,Lowe,Never Married,Black,3/29/1986,432-36-0764,38937,4480 0535 7825 1917,New York City,10019,380-935-9983
42936,0,Lucy,Dreyer,Never Married,White,2/5/1963,426-42-8276,31101.7,9911 3964 8131 4630,New York City,10013,641-917-2250
42937,0,Bryce,Jolly,Married,Hispanic,5/29/1980,249-11-4702,41504,5328 3206 3925 9788,New York City,10013,716-636-4410
42938,0,Georgia,Brock,Widowed,White,4/27/1988,655-76-4405,213916.1,6758 1921 2104 3247,New York City,10014,727-475-6771
42940,0,Thomas,Dearing,Married,Hispanic,11/22/1947,223-82-6084,99424.3,8480 9234 2233 6372,New York City,10010,936-510-1709
42941,0,Eliza,Hauser,Married,White,12/30/1955,403-93-3686,40609.7,8748 6892 3923 3113,New York City,10008,443-407-5780
42942,0,Emiily,Monaco,Married,White,2/19/1962,004-83-5554,89777.8,5590 8502 4356 4793,New York City,10002,614-575-8930
42943,0,Trey,Sherriff,Widowed,White,10/7/1988,488-59-2759,81934.9,0420 4879 6315 8647,New York City,10012,252-868-6782
42944,0,Connor,Baars,Never Married,Black,4/28/1968,241-93-7634,48530,4122 6419 3637 7246,New York City,10017,580-895-5725
42945,0,Jake,Matthews,Never Married,Black,9/27/1991,582-16-3750,70295,7664 7975 2962 3839,New York City,10014,502-487-7195
42946,0,Liam,White,Married,Black,10/16/1953,109-47-0883,150887.3,6578 6905 8623 0214,New York City,10008,229-476-7113
42947,0,Brooke,Gasparin,Never Married,White,12/21/1957,467-31-4967,135465,1639 4531 8755 0892,New York City,10018,217-818-8887
42948,0,Benjamin,Mclarty,Never Married,White,3/25/1960,587-90-4307,45305.5,2462 7563 6107 3420,New York City,10005,715-946-6600
42949,0,Luke,Spicer,Never Married,Hispanic,6/27/1996,288-33-9537,89935.2,0836 3792 5532 3850,New York City,10017,313-798-8585
42950,0,Angie,Matthews,Never Married,White,12/13/1995,250-77-0965,52365.8,7930 9619 7218 2083,New York City,10003,612-004-7743
42951,0,Tanyshah,Frecker,Never Married,White,12/8/1963,076-96-2693,84098.4,0825 2557 5379 3200,New York City,10002,573-774-3368
42952,0,Callum,Sedgwick,Married,White,4/16/1994,056-88-5293,192081.6,1284 8808 2810 0158,New York City,10005,618-453-8145
42953,0,Rachel,Slape,Married,White,5/9/1970,269-83-8410,55140.3,1132 2847 8503 4779,New York City,10006,703-955-6951
42954,0,Hannah,Ryan,Married,White,6/28/1953,376-81-0289,28195.1,7578 9100 5160 2345,New York City,10014,708-414-0067
42956,0,Chloe,Clarke,Never Married,White,10/2/1990,273-34-3227,94434.1,1149 0862 3632 5795,New York City,10008,858-246-6121
42957,0,Joel,Lanyon,Never Married,Asian,6/7/1964,710-64-1604,82408.8,3257 7529 1182 9159,New York City,10008,707-277-8148
42958,0,Saskia,Fretwell,Never Married,White,7/17/1964,256-38-3427,92235.4,2069 1295 8435 4222,New York City,10014,331-787-2377
42959,0,Benjamin,Boyle,Widowed,White,12/5/1990,575-51-4085,34414.4,5587 3690 9309 3924,New York City,10021,937-721-4225
42960,0,Joshua,Wilczek,Never Married,Hispanic,2/15/1970,238-29-3231,107499.8,5001 5022 5079 5285,New York City,10014,904-878-0557
42962,0,Caitlin,Fleet,Married,White,2/4/1994,096-47-1966,39528.3,3324 1981 6425 8968,New York City,10017,817-861-9550
42963,0,Asha,Webb,Never Married,White,8/30/1958,521-37-4296,168353.2,1239 1998 7952 7874,New York City,10003,651-870-6131
42965,0,Nicholas,White,Never Married,White,11/9/1991,125-86-6693,95655.4,8457 4680 9230 5074,New York City,10005,331-572-9633
42966,0,Hannah,Reimers,Married,Hispanic,8/12/1981,575-71-6014,38639.5,8840 6262 1322 3340,New York City,10017,816-728-1268
42967,0,Tenille,Orr-young,Married,Asian,6/22/1985,271-94-9148,21346.8,5261 1262 6228 5139,New York City,10009,559-691-5331
42968,0,Brianna,Greenhalgh,Never Married,Black,9/25/1996,391-11-9328,222458.2,3541 5640 3566 3921,New York City,10017,760-342-2068
42969,0,Pace,Baillie,Married,White,1/29/1949,415-45-9259,67907.2,2593 7162 7907 5721,New York City,10010,845-843-4501
42970,0,Kylee,Paterson,Never Married,White,1/9/1963,724-20-4560,100869.3,8681 2673 6408 3979,New York City,10017,442-058-6179
42972,0,Luke,Okely,Married,White,8/11/1971,605-10-9345,156899,6576 9226 6297 0875,New York City,10010,251-197-9439
42973,0,Eliza,Mason,Never Married,White,1/22/1976,211-22-9810,167709.3,8378 1050 2048 8027,New York City,10018,530-542-8437
42974,0,Mhary,Roche,Never Married,White,1/5/1971,360-03-7767,251517.3,4865 2631 1615 7994,New York City,10004,661-325-1305
42976,0,April,Fitzpatrick,Married,White,6/9/1948,565-32-5119,282560.8,2795 5475 6697 4302,New York City,10011,337-849-3191
42978,0,Channing,Ottens,Widowed,White,11/1/1983,147-64-7726,55936.9,3445 8051 9930 7916,New York City,10013,203-436-4480
42979,0,Thomas,Miles,Married,White,10/6/1949,164-85-4093,66578,5206 3591 9886 1952,New York City,10003,661-923-2630
42980,0,Libby,Paterson,Married,White,6/24/1974,549-66-6866,57789.6,6499 1637 2702 4690,New York City,10013,717-461-4964
42981,0,Trey,Polmear,Married,Others,3/3/1952,296-24-2496,236430.5,1541 0067 6685 7995,New York City,10001,337-058-0243
42982,0,Tynan,Priest,Married,White,1/8/1963,024-34-6467,33051.7,4489 9451 4271 9521,New York City,10010,781-944-2568
42983,0,Tarshya,Finnemore,Married,White,3/26/1984,674-67-1892,55991.9,2383 4645 8095 9003,New York City,10014,605-794-8400
42984,0,Isabella,Clisby,Married,White,11/26/1969,283-78-0443,51817.6,2478 4093 0933 3478,New York City,10017,407-499-4974
42985,0,Chloe,Spate,Never Married,White,1/7/1991,695-42-3905,82820.8,9008 9058 1039 4755,New York City,10005,201-226-1113
42986,0,Jock,Zagar,Married,White,2/5/1980,516-16-6841,23639.4,9237 7367 4253 3629,New York City,10013,501-769-6905
42987,0,Imogen,Henshaw,Married,Hispanic,6/26/1947,187-13-2283,20303,9384 8053 6621 1854,New York City,10009,916-235-4654
42988,0,Bailey,Vagner,Married,Asian,7/16/1965,309-06-3756,57127.4,5374 2818 7998 2287,New York City,10010,817-355-1545
42989,0,Noah,Rawlings,Married,Black,9/25/1964,533-03-2195,96130.1,9303 3616 4151 8686,New York City,10011,857-383-8487
42991,0,Jake,Garcia,Never Married,White,1/6/1992,717-64-3855,116150.6,2899 2077 9902 3733,New York City,10010,929-115-8251
42992,0,Lukas,Clarke,Married,White,10/8/1984,349-68-6719,34189.1,2462 8669 2361 0057,New York City,10011,407-444-3925
42993,0,Molly,Brokenshire,Married,Hispanic,3/13/1947,340-57-1669,68108.7,1452 0619 2672 0222,New York City,10010,630-843-4362
42994,0,Olivia,Beattie,Never Married,White,6/9/1958,143-03-5546,17930.8,5663 5425 0481 6738,New York City,10018,601-575-5783
42995,0,Ellie,Campbell,Married,Hispanic,8/25/1968,011-96-0855,84060.8,3172 1155 4621 9279,New York City,10009,848-428-3907
42996,0,Barkly,Hyland,Never Married,White,4/27/1979,597-06-3183,65948.9,8489 8335 9735 6439,New York City,10006,475-386-1060
42997,0,Olivia,Stanfield,Never Married,White,2/3/1977,330-78-2126,27966.4,6482 6825 9114 6353,New York City,10008,972-455-3282
42998,0,Nicholas,Colquhoun,Never Married,White,3/3/1955,307-95-3565,67199.7,4473 6060 8160 1820,New York City,10008,518-646-6485
42999,0,Renai,Godfrey,Married,White,6/24/1975,002-21-1963,81271.9,5549 2054 6152 1346,New York City,10017,401-819-9024
51000,0,Bethany,Mac neill,Divorced,Hispanic,6/12/1975,683-04-7242,183761,3568 8794 6191 0251,Austin,78653,717-637-2276
51001,0,Jesse,Mitton,Never Married,White,2/11/1985,384-05-7571,13465.1,4968 5069 8631 5707,Austin,78653,860-878-0205
51002,0,Flynn,Berry,Married,Hispanic,2/12/1969,236-40-5718,99239,8636 9052 1996 4395,Austin,78702,303-118-6485
51003,0,Bailey,Purtell,Married,White,1/15/1963,309-15-8635,58074.1,9701 1713 4444 4750,Austin,78710,215-786-5252
51004,0,Mitchell,Caire,Married,Hispanic,3/2/1988,701-84-7272,86066,3708 5247 3925 7421,Austin,78708,714-447-1703
51005,0,Harrison,Matthews,Divorced,White,12/14/1953,691-96-3406,158172.5,5161 9817 8905 7460,Austin,78613,914-802-8490
51006,0,Rhys,Hassall,Never Married,Hispanic,1/26/1947,244-98-9574,85767.7,8900 8264 7277 7427,Austin,78708,202-316-9617
51007,0,Amy,Couzens,Never Married,White,1/8/1987,128-14-0176,25935.8,6579 6326 8111 8841,Austin,78708,985-438-9673
51008,0,Ajay,Burnell,Never Married,White,11/27/1960,152-75-6950,129983.8,1378 2382 3413 2564,Austin,78713,253-752-2307
51009,0,Amber,Durban,Married,Black,5/13/1971,685-25-8997,56830.2,5114 8012 4937 2494,Austin,78617,623-907-8055
51010,0,Anneliese,Stranger,Never Married,White,12/28/1959,352-37-1085,68927.4,8823 0375 1592 6060,Austin,78703,910-242-4301
51011,0,Ashley,Cecere-palazzo,Married,White,5/22/1956,165-68-8501,26823.4,3824 1367 8585 4951,Austin,78709,773-702-5998
51013,0,Hayley,Fitzpatrick,Married,White,7/17/1971,252-87-9064,84292.1,6439 9470 7550 4603,Austin,78708,657-862-9020
51014,0,Laura,Dixon,Divorced,Black,11/17/1969,035-44-4235,65653.5,4592 3211 9308 9169,Austin,78617,725-024-5314
51015,0,Harrison,Haskett,Never Married,White,5/11/1958,404-93-2941,73733.7,0897 6503 9402 2665,Austin,73301,704-276-6775
51016,0,Charlie,Constance,Divorced,Hispanic,7/14/1963,686-03-7850,55359.9,6127 5467 9778 2947,Austin,78660,646-625-3662
51017,0,Emiily,Goode,Never Married,White,1/13/1972,496-47-3845,26038.9,1984 1317 9449 8336,Austin,78709,559-158-5379
51018,0,Alex,Covino,Married,Hispanic,4/15/1972,225-46-0311,45131.2,6542 4731 1268 1788,Austin,78617,212-791-0882
51019,0,Robbie,Baucks,Never Married,Hispanic,6/2/1971,428-37-7459,10087.5,5048 6619 0717 8183,Austin,78713,231-671-7766
51020,0,Bianca,Glass,Married,White,7/21/1947,033-63-4089,36462.1,1204 4326 9893 3488,Austin,78715,512-973-7498
51021,0,Charles,Webb,Married,Hispanic,4/27/1995,632-46-7659,71495.1,9036 2093 6655 3097,Austin,73344,580-152-4463
51022,0,Ky,Hage,Married,White,10/7/1992,689-23-3497,195850.1,2579 9270 3352 3055,Austin,78705,718-692-3643
51023,0,Ethan,Voy,Married,White,2/7/1965,128-02-6243,28464.1,8293 8044 1928 5228,Austin,78714,562-071-3703
51024,0,Macormack,Campbell,Married,White,11/14/1982,177-20-4953,45934,1601 3230 2386 5548,Austin,78652,930-656-3163
51025,0,Talia,Mastrippolito,Married,White,3/28/1996,094-06-4591,61954.2,2180 0123 1426 9694,Austin,78711,720-129-6412
51026,0,Adam,Noble,Never Married,White,5/6/1968,436-28-4524,96847.3,1403 2149 9879 1305,Austin,78704,610-509-7469
51027,0,Blake,Sheldon,Married,Black,1/24/1983,203-30-7604,29097.8,5030 5883 5550 9364,Austin,78653,678-271-1774
51028,0,Thomas,Campbell,Never Married,White,9/10/1967,360-64-2043,27914.1,5727 7151 6879 4851,Austin,73344,925-624-2571
51029,0,Amber,Huxley,Married,White,8/13/1989,449-52-3851,167494.2,7170 3759 4416 6481,Austin,78712,442-595-8901
51030,0,Caitlin,White,Married,White,2/8/1958,721-19-6511,55949.7,4397 2841 7164 6321,Austin,78652,973-425-3946
51031,0,Ellen,Wisby,Married,White,8/20/1976,023-85-0919,88745,4119 8674 2604 7632,Austin,78710,941-864-3147
51032,0,Sebastian,Brookes-inglis,Widowed,White,8/2/1989,686-19-3400,99125.3,7612 4482 5223 6054,Austin,78652,469-482-8575
51033,0,Joel,Mastin-smith,Married,White,5/26/1968,505-75-9897,29510.9,9218 8348 4709 8506,Austin,78701,757-154-8602
51034,0,Jason,Gulin,Widowed,White,1/14/1966,393-84-3397,72390.4,1768 8266 1432 2184,Austin,78714,904-589-0855
51035,0,George,Stanley,Married,White,6/10/1995,421-65-8709,69551.7,9831 9379 2245 2363,Austin,78703,614-190-3589
51036,0,Luke,Beadle,Never Married,White,1/21/1997,342-86-6698,59115.3,6986 7151 6862 8752,Austin,78702,256-519-4931
51038,0,Zachariah,Weller,Married,Black,1/14/1948,297-74-5990,72078.6,4615 1036 9108 5398,Austin,78704,361-784-9078
51039,0,Jake,Lahey,Married,White,5/2/1962,720-33-7512,23289.2,5096 2907 6039 7619,Austin,78617,231-902-2197
51040,0,Harrison,Matthews,Married,White,11/16/1970,279-77-6648,127714.4,0064 4334 4842 2646,Austin,78704,540-987-8324
51041,0,Gemma,Winnall,Divorced,Hispanic,10/7/1978,199-39-3748,161996.6,3261 6749 8845 5197,Austin,78617,947-855-1891
51042,0,Lukas,Webb,Never Married,White,10/8/1981,439-97-3211,31049.1,9388 6451 5643 7622,Austin,78705,615-062-1083
51044,0,Anthony,Dietrich,Married,White,9/11/1949,529-91-1321,38707.5,8178 9868 4828 3247,Austin,73344,559-728-7732
51045,0,Mystique,Smithson,Divorced,White,9/6/1948,033-80-0771,16876.7,7315 8778 6905 0101,Austin,78653,914-809-8391
51046,0,Matisse,Thredgold,Divorced,White,11/8/1952,131-08-0944,83072.1,5325 5053 2610 6172,Austin,78712,907-511-4900
51047,0,Yasmin,Neander,Married,White,6/9/1986,082-46-3396,176537.3,0146 8344 7837 3796,Austin,73344,502-441-9013
51048,0,Sarah,Green,Married,Hispanic,5/17/1992,135-75-6397,43190.7,8531 8373 5236 4246,Austin,78701,270-856-0960
51049,0,Marcus,Green,Never Married,White,11/22/1958,584-38-5321,10300.1,1193 1743 2564 8539,Austin,78701,630-460-1614
51050,0,Erin,Mazurek,Never Married,Hispanic,3/9/1968,522-28-5206,178182.8,5660 7069 2788 4088,Austin,78653,985-933-7998
51051,0,Liam,Aspinall,Married,White,4/14/1981,690-35-5881,137709.5,2041 4879 6955 7759,Austin,78708,443-043-6202
51052,0,Elijah,Moshos,Married,White,5/23/1986,143-25-1173,160528.1,7361 3300 4276 0741,Austin,78701,541-220-4700
51053,0,Rosie,Wiseman,Divorced,White,5/27/1978,347-65-6915,96977.6,8446 4639 8113 8365,Austin,73344,878-368-0704
51054,0,Montana,Rudd,Married,White,2/16/1985,668-63-3300,91039.3,2775 1799 5938 4643,Austin,78714,503-480-3285
51055,0,Jessie,Dakin,Married,White,5/24/1984,612-48-4820,56649.9,4948 5126 4572 7176,Austin,78711,732-059-7179
51056,0,Jackson,Vikor,Married,White,5/23/1972,215-80-7951,56837.3,1578 4889 7206 8753,Austin,78705,325-249-6870
51057,0,Sophie,Hennigs,Married,White,12/18/1992,344-55-8028,50071.7,2477 9398 4557 6670,Austin,78617,364-883-8036
51058,0,Joel,Cochrane,Divorced,Others,8/8/1954,602-46-5483,33678.1,8832 6992 1846 5331,Austin,78712,661-515-5198
51059,0,James,Chandler,Married,Black,9/19/1996,152-88-4343,15742.2,8175 1615 8922 3477,Austin,78703,719-590-4536
51060,0,Benedict,Nguyen,Never Married,White,7/28/1958,210-50-1442,85115.4,4097 2177 9531 0989,Austin,78660,678-842-6135
51062,0,Luke,Coulson,Never Married,White,9/27/1980,127-75-3339,57966.9,0471 4326 9242 5315,Austin,78712,585-822-5485
51063,0,Jayden,Van zanden,Never Married,Black,9/4/1958,053-19-6825,97788.9,8909 6368 3568 2577,Austin,78712,978-263-5356
51066,0,Kieren,Thorpe,Married,White,4/4/1955,579-51-7618,102962,9666 3667 7505 0905,Austin,78703,415-066-1345
51067,0,Ajay,Green,Never Married,Hispanic,8/24/1961,458-26-7583,92123,2641 4703 2273 1180,Austin,73301,878-090-1716
51068,0,Cooper,Thorpe,Married,White,7/19/1985,695-60-6769,63468.6,1353 9967 2349 1892,Austin,73301,512-992-7838
51069,0,Joel,Wynne,Never Married,White,2/3/1947,054-57-6581,42494.9,2564 9036 6785 9485,Austin,78704,508-753-4711
51070,0,Jackson,Herbert,Married,Black,1/29/1966,338-06-9200,427654.8,8778 0659 7752 0220,Austin,78712,458-614-2697
51071,0,Tara,Corrie,Married,Black,9/19/1990,125-53-1634,67231,3970 2344 9780 6249,Austin,78711,334-593-5289
51072,0,Luke,Garden,Never Married,White,3/5/1983,378-96-8115,50046.8,0846 6719 9603 7407,Austin,78702,205-145-2826
51073,0,Kai,Robson,Married,White,9/26/1968,467-86-2652,105700.8,3050 1627 2344 0618,Austin,78711,808-487-5079
51074,0,Molly,Marshman,Married,Asian,3/28/1976,211-60-9396,95157,5582 9417 9913 7949,Austin,78713,612-471-2674
51075,0,Tayla,Spakianos,Never Married,White,9/26/1974,071-48-6188,46766.7,6485 1404 2045 5080,Austin,78708,623-831-1215
51076,0,Samuel,Reid,Never Married,White,11/8/1986,514-77-8081,23612.4,8986 7661 7031 5170,Austin,78711,818-525-9772
51077,0,Sean,Steed,Married,Hispanic,9/20/1990,096-40-6749,187514.9,0011 3394 3794 3955,Austin,78712,610-233-6314
51078,0,Jaxson,Capurso,Never Married,White,9/10/1991,288-66-2864,42707.4,9759 0944 3245 9860,Austin,78710,609-387-4885
51080,0,Harrison,Gasparin,Married,Asian,11/3/1955,605-59-3569,89422.5,5932 5102 9405 2344,Austin,78714,573-339-3453
51081,0,Flynn,Matthews,Married,White,5/13/1948,073-77-2906,44274.8,9908 6349 1664 7830,Austin,78702,803-302-7401
51082,0,Ella,Mccracken,Married,Hispanic,8/18/1955,377-19-5399,37826.7,6039 2987 5116 2772,Austin,78704,219-586-4193
51083,0,Daniel,Miles,Never Married,White,7/23/1989,282-55-8362,36452.7,9963 2513 6937 7301,Austin,78653,404-614-4439
51084,0,Sophie,Laanekorb,Divorced,Asian,7/9/1957,488-83-0809,126423.4,0209 1887 8790 5042,Austin,78708,407-546-5344
51085,0,Joshua,Wooley,Never Married,White,1/5/1977,663-55-8472,25671.4,6101 9893 9131 7330,Austin,78617,947-606-8254
51086,0,Mitchell,Dundovic,Married,White,1/20/1995,723-11-3498,94050.4,9760 0253 6178 0232,Austin,78712,669-305-3265
51087,0,Alyssa,Kingsley,Married,Black,4/14/1982,350-99-5926,39144.7,0893 4966 0516 5680,Austin,78703,323-474-3773
51088,0,Chloe,Herbert,Married,White,8/28/1974,025-01-3151,101445.6,6006 2675 3144 8354,Austin,78710,559-923-0902
51089,0,Charlotte,Brining,Married,White,4/24/1952,378-47-2093,74796.2,9932 9741 9928 5579,Austin,73301,513-125-1253
51090,0,Madison,Rundle,Married,Black,3/4/1988,397-79-6747,51758.5,1873 3463 4065 1565,Austin,78715,616-810-1746
51091,0,Imogen,Lowe,Married,White,10/11/1992,305-97-9184,92328,1365 9232 8731 8987,Austin,78704,574-310-3079
51092,0,Alice,Riddell,Married,White,3/19/1986,481-16-4984,76518.3,6207 1238 3133 9632,Austin,78702,563-847-8764
51093,0,Kyle,Saul,Married,Asian,4/14/1964,127-14-4695,63262.2,0374 9238 7429 2873,Austin,78701,720-002-6065
51094,0,Jaykob,Biscoe,Married,Hispanic,6/20/1956,513-87-9450,51448.9,0219 2557 6767 8816,Austin,73344,262-619-6781
51095,0,Alexandra,Sleightholme,Married,White,11/8/1980,657-03-4255,20007.1,8826 2366 4554 5390,Austin,78703,314-465-9241
51096,0,Sophie,Spargo,Divorced,White,1/3/1960,152-02-5555,21390.8,6918 3836 4123 9199,Austin,78613,214-682-5255
51097,0,Ayden,Fitzpatrick,Married,White,5/27/1987,639-15-0226,115413.5,7218 3341 7719 3875,Austin,78653,720-079-0192
51098,0,Devan,Herbert,Married,Hispanic,6/9/1964,191-12-0593,99125.3,2649 1387 7128 9971,Austin,78712,785-674-5651
51099,0,Teal,Buhagiar,Married,White,1/10/1973,060-36-9190,71971,8896 4454 0822 0570,Austin,78705,615-453-5369
51100,0,Lucy,Saumi,Married,White,12/11/1956,411-54-5700,72118.8,3810 6021 8225 7711,Austin,78660,765-072-4369
51101,0,Chloe,Wilkins,Divorced,White,5/26/1990,669-54-3844,23383.5,8430 3571 8801 2682,Austin,73344,302-614-8250
51102,0,Bailey,Gregorovic,Never Married,White,3/24/1955,660-02-4265,16744.7,4502 2036 9665 4403,Austin,78715,843-544-2490
51103,0,William,Delledonne,Married,Asian,12/10/1952,194-16-5240,64669.6,7409 3293 4684 7773,Austin,78701,201-573-7995
51104,0,Nicholas,La falce,Divorced,White,5/16/1984,478-05-7062,21682.2,1022 6098 9360 7473,Austin,73301,603-825-5158
51105,0,Tegan,Veerhuis,Married,White,5/15/1985,624-04-1675,42430.5,2497 3605 3340 3434,Austin,78704,909-063-6312
51106,0,Jordan,Reid,Married,White,2/10/1994,125-03-1790,25922,0345 5891 2562 8637,Austin,78617,609-906-7158
51107,0,Jack,Bradshaw,Divorced,White,9/24/1955,302-84-1268,103293.6,2889 8332 8376 9307,Austin,73344,770-402-9802
51108,0,James,Stephenson,Married,White,3/13/1955,440-07-9651,26167.8,8188 5547 8482 2221,Austin,73301,901-459-3081
51109,0,Jack,White,Never Married,Black,5/26/1983,140-22-4356,72300.1,0817 0378 2083 0036,Austin,78712,802-084-0402
51110,0,Erin,Humphreys,Married,Asian,5/3/1976,335-72-4329,28987.5,5453 4585 1267 7493,Austin,73344,626-747-5175
51111,0,Wilson,Clarke,Divorced,Black,7/24/1988,193-32-3810,98805.2,9604 2817 7799 7803,Austin,78613,818-379-6078
51112,0,Jake,Paterson,Never Married,White,10/28/1951,130-47-1186,54124.8,4553 4254 1078 9112,Austin,78617,360-051-5435
51113,0,Kyle,Condo,Married,White,7/25/1980,276-41-6962,69595.4,2320 4873 7141 6575,Austin,78704,980-691-7863
51114,0,Taylah,Penaluna,Married,White,5/28/1961,025-57-3598,82980.2,5129 1766 4852 3591,Austin,78703,912-794-0835
51115,0,Dillon,Zdanowicz,Never Married,White,11/5/1995,216-12-1674,185168.5,2824 3344 7037 8834,Austin,78710,984-178-5633
51116,0,Joshua,Noble,Married,White,1/12/1976,446-36-7549,91895.6,3575 0005 5779 4661,Austin,78711,815-979-2951
51117,0,Alana,Mason,Married,White,10/20/1984,119-47-8897,79171.8,3330 8631 2528 0801,Austin,73344,272-734-3670
51118,0,Madeline,Lovelock,Married,White,1/23/1968,290-66-8261,38812.5,3975 3534 3058 6613,Austin,78708,352-128-3096
51119,0,Georgia,Cother,Married,White,6/9/1961,050-27-7255,69950.4,3113 3203 7111 7598,Austin,78617,628-061-7423
51120,0,Roy,Chorley,Never Married,White,12/3/1964,698-86-5227,14894.2,2802 7946 8816 9217,Austin,78660,413-117-5863
51121,0,Tayla,Paterson,Married,White,9/17/1967,482-37-1603,41084,3543 0156 4569 8440,Austin,78708,650-772-4421
51122,0,Alexander,Coleman,Married,White,6/18/1975,504-22-6048,53193.5,5766 4760 4882 8576,Austin,78653,678-332-2036
51123,0,Caitlyn,Matthews,Never Married,Hispanic,7/14/1957,344-17-4107,137511.8,2602 3002 0157 9629,Austin,78714,931-922-9121
51124,0,Leon,Homann,Married,Hispanic,6/3/1970,250-94-4867,154605.9,2445 6194 3712 7562,Austin,78709,360-537-2042
51125,0,Jessica,Kranz,Married,White,5/1/1967,223-98-8477,107555.8,3521 0986 5463 9364,Austin,78703,949-139-1678
51126,0,Flynn,Bissmire,Married,White,1/22/1985,691-36-9432,28424.2,6290 9549 7786 6696,Austin,78653,828-199-1444
51127,0,Andrew,Matthews,Never Married,Black,12/27/1950,248-98-9335,121035.2,1008 0383 5619 1866,Austin,78702,515-075-8623
51129,0,Aneka,Berry,Married,Others,9/4/1948,344-03-8554,148011.7,7836 4421 2775 0842,Austin,73301,901-510-4127
51131,0,Isabelle,Ryan,Never Married,Black,11/12/1952,633-48-3792,36676.9,0134 2976 9357 6421,Austin,78714,224-894-0240
